# energy [kcal/mol] of lif vs. time [ps] (0.0000 ps of eq)
#
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop     temp    press
 1.3200 -8.31716e+01  4.689e+01 -1.301e+02 -1.301e+02  0.000e+00  0.000e+00  6.363e-03 -1.301e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 7865.284  114.907
 1.3250 -8.31779e+01  7.691e+01 -1.601e+02 -1.601e+02  0.000e+00  0.000e+00  1.455e+00 -1.615e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 12900.753  378.963
 1.3300 -8.54464e+01  3.260e+01 -1.180e+02 -1.180e+02  0.000e+00  0.000e+00  1.082e+02 -2.262e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5467.612 3893.703
 1.3350 -8.34336e+01  9.089e+01 -1.743e+02 -1.743e+02  0.000e+00  0.000e+00  6.698e+00 -1.810e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15245.166  774.119
 1.3400 -8.31104e+01  5.625e+01 -1.394e+02 -1.394e+02  0.000e+00  0.000e+00  1.255e-01 -1.395e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 9435.670  308.996
 1.3450 -8.31334e+01  3.514e+01 -1.183e+02 -1.183e+02  0.000e+00  0.000e+00 -3.233e-02 -1.182e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5893.765   99.135
 1.3500 -8.31433e+01  2.235e+01 -1.055e+02 -1.055e+02  0.000e+00  0.000e+00 -2.791e-02 -1.055e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3748.590  -21.226
 1.3550 -8.31478e+01  1.399e+01 -9.714e+01 -9.714e+01  0.000e+00  0.000e+00 -1.982e-02 -9.712e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2346.252  -98.370
 1.3600 -8.31500e+01  8.314e+00 -9.146e+01 -9.146e+01  0.000e+00  0.000e+00 -1.475e-02 -9.145e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1394.627 -150.361
 1.3650 -8.31511e+01  4.455e+00 -8.761e+01 -8.761e+01  0.000e+00  0.000e+00 -1.176e-02 -8.759e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  747.304 -185.834
 1.3700 -8.31518e+01  1.937e+00 -8.509e+01 -8.509e+01  0.000e+00  0.000e+00 -1.005e-02 -8.508e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  324.909 -209.379
 1.3750 -8.31521e+01  4.973e-01 -8.365e+01 -8.365e+01  0.000e+00  0.000e+00 -9.150e-03 -8.364e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   83.419 -223.538
 1.3800 -8.31522e+01  1.172e-03 -8.315e+01 -8.315e+01  0.000e+00  0.000e+00 -8.854e-03 -8.314e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.197 -229.669
 1.3850 -8.31521e+01  4.045e-01 -8.356e+01 -8.356e+01  0.000e+00  0.000e+00 -9.094e-03 -8.355e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   67.845 -228.319
 1.3900 -8.31518e+01  1.743e+00 -8.489e+01 -8.489e+01  0.000e+00  0.000e+00 -9.924e-03 -8.488e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  292.361 -219.370
 1.3950 -8.31512e+01  4.141e+00 -8.729e+01 -8.729e+01  0.000e+00  0.000e+00 -1.154e-02 -8.728e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  694.628 -202.007
 1.4000 -8.31501e+01  7.846e+00 -9.100e+01 -9.100e+01  0.000e+00  0.000e+00 -1.436e-02 -9.098e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1316.012 -174.503
 1.4050 -8.31480e+01  1.330e+01 -9.645e+01 -9.645e+01  0.000e+00  0.000e+00 -1.918e-02 -9.643e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2231.240 -133.704
 1.4100 -8.31440e+01  2.133e+01 -1.045e+02 -1.045e+02  0.000e+00  0.000e+00 -2.696e-02 -1.044e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3577.435  -73.857
 1.4150 -8.31349e+01  3.354e+01 -1.167e+02 -1.167e+02  0.000e+00  0.000e+00 -3.316e-02 -1.166e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5625.400   16.400
 1.4200 -8.31134e+01  5.350e+01 -1.366e+02 -1.366e+02  0.000e+00  0.000e+00  7.693e-02 -1.367e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 8974.540  165.084
 1.4250 -8.32767e+01  8.746e+01 -1.707e+02 -1.707e+02  0.000e+00  0.000e+00  4.337e+00 -1.751e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 14671.000  555.949
 1.4300 -8.05354e+01  7.830e+00 -8.837e+01 -8.837e+01  0.000e+00  0.000e+00  1.431e+02 -2.315e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1313.464 4334.129
 1.4350 -8.30955e+01  8.100e+01 -1.641e+02 -1.641e+02  0.000e+00  0.000e+00  2.172e+00 -1.663e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 13587.052  601.972
 1.4400 -8.30566e+01  4.933e+01 -1.324e+02 -1.324e+02  0.000e+00  0.000e+00  2.546e-02 -1.324e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 8274.320  238.124
 1.4450 -8.30754e+01  3.109e+01 -1.142e+02 -1.142e+02  0.000e+00  0.000e+00 -3.334e-02 -1.141e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5214.578   60.774
 1.4500 -8.30833e+01  1.976e+01 -1.028e+02 -1.028e+02  0.000e+00  0.000e+00 -2.540e-02 -1.028e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3314.715  -45.051
 1.4550 -8.30869e+01  1.225e+01 -9.534e+01 -9.534e+01  0.000e+00  0.000e+00 -1.814e-02 -9.532e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2055.241 -114.131
 1.4600 -8.30887e+01  7.134e+00 -9.022e+01 -9.022e+01  0.000e+00  0.000e+00 -1.374e-02 -9.021e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1196.690 -161.022
 1.4650 -8.30897e+01  3.671e+00 -8.676e+01 -8.676e+01  0.000e+00  0.000e+00 -1.117e-02 -8.675e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  615.830 -192.938
 1.4700 -8.30903e+01  1.461e+00 -8.455e+01 -8.455e+01  0.000e+00  0.000e+00 -9.705e-03 -8.454e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  244.989 -213.782
 1.4750 -8.30906e+01  2.794e-01 -8.337e+01 -8.337e+01  0.000e+00  0.000e+00 -8.982e-03 -8.336e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   46.866 -225.717
 1.4800 -8.30906e+01  1.954e-02 -8.311e+01 -8.311e+01  0.000e+00  0.000e+00 -8.828e-03 -8.310e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    3.278 -229.860
 1.4850 -8.30905e+01  6.580e-01 -8.375e+01 -8.375e+01  0.000e+00  0.000e+00 -9.210e-03 -8.374e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  110.381 -226.577
 1.4900 -8.30901e+01  2.252e+00 -8.534e+01 -8.534e+01  0.000e+00  0.000e+00 -1.021e-02 -8.533e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  377.720 -215.578
 1.4950 -8.30894e+01  4.952e+00 -8.804e+01 -8.804e+01  0.000e+00  0.000e+00 -1.208e-02 -8.803e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  830.626 -195.845
 1.5000 -8.30881e+01  9.045e+00 -9.213e+01 -9.213e+01  0.000e+00  0.000e+00 -1.531e-02 -9.212e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1517.212 -165.358
 1.5050 -8.30857e+01  1.505e+01 -9.813e+01 -9.813e+01  0.000e+00  0.000e+00 -2.078e-02 -9.811e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2524.074 -120.466
 1.5100 -8.30808e+01  2.392e+01 -1.070e+02 -1.070e+02  0.000e+00  0.000e+00 -2.925e-02 -1.070e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4012.247  -54.423
 1.5150 -8.30695e+01  3.761e+01 -1.207e+02 -1.207e+02  0.000e+00  0.000e+00 -2.973e-02 -1.206e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6308.002   46.559
 1.5200 -8.30449e+01  6.052e+01 -1.436e+02 -1.436e+02  0.000e+00  0.000e+00  2.319e-01 -1.438e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 10151.643  220.744
 1.5250 -8.38304e+01  9.380e+01 -1.776e+02 -1.776e+02  0.000e+00  0.000e+00  1.279e+01 -1.904e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15734.665  907.477
 1.5300 -8.67565e+01  6.896e+01 -1.557e+02 -1.557e+02  0.000e+00  0.000e+00  5.985e+01 -2.156e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 11566.986 1639.577
 1.5350 -8.31670e+01  7.145e+01 -1.546e+02 -1.546e+02  0.000e+00  0.000e+00  8.339e-01 -1.555e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 11985.559  478.196
 1.5400 -8.31824e+01  4.377e+01 -1.270e+02 -1.270e+02  0.000e+00  0.000e+00 -1.165e-02 -1.269e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 7341.973  182.658
 1.5450 -8.31976e+01  2.771e+01 -1.109e+02 -1.109e+02  0.000e+00  0.000e+00 -3.211e-02 -1.109e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4648.408   28.718
 1.5500 -8.32040e+01  1.754e+01 -1.007e+02 -1.007e+02  0.000e+00  0.000e+00 -2.334e-02 -1.007e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2942.255  -65.831
 1.5550 -8.32070e+01  1.073e+01 -9.394e+01 -9.394e+01  0.000e+00  0.000e+00 -1.687e-02 -9.392e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1800.146 -128.361
 1.5600 -8.32086e+01  6.087e+00 -8.930e+01 -8.930e+01  0.000e+00  0.000e+00 -1.302e-02 -8.928e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1020.963 -170.947
 1.5650 -8.32095e+01  2.975e+00 -8.618e+01 -8.618e+01  0.000e+00  0.000e+00 -1.077e-02 -8.617e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  499.063 -199.742
 1.5700 -8.32099e+01  1.049e+00 -8.426e+01 -8.426e+01  0.000e+00  0.000e+00 -9.523e-03 -8.425e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  176.041 -218.111
 1.5750 -8.32101e+01  1.205e-01 -8.333e+01 -8.333e+01  0.000e+00  0.000e+00 -8.959e-03 -8.332e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   20.216 -227.908
 1.5800 -8.32101e+01  1.040e-01 -8.331e+01 -8.331e+01  0.000e+00  0.000e+00 -8.949e-03 -8.331e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   17.450 -230.033
 1.5850 -8.32099e+01  9.986e-01 -8.421e+01 -8.421e+01  0.000e+00  0.000e+00 -9.492e-03 -8.420e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  167.499 -224.675
 1.5900 -8.32095e+01  2.885e+00 -8.609e+01 -8.609e+01  0.000e+00  0.000e+00 -1.071e-02 -8.608e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  483.951 -211.356
 1.5950 -8.32086e+01  5.948e+00 -8.916e+01 -8.916e+01  0.000e+00  0.000e+00 -1.291e-02 -8.914e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  997.725 -188.809
 1.6000 -8.32071e+01  1.053e+01 -9.374e+01 -9.374e+01  0.000e+00  0.000e+00 -1.669e-02 -9.372e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1765.982 -154.627
 1.6050 -8.32041e+01  1.724e+01 -1.004e+02 -1.004e+02  0.000e+00  0.000e+00 -2.304e-02 -1.004e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2892.032 -104.459
 1.6100 -8.31979e+01  2.726e+01 -1.105e+02 -1.105e+02  0.000e+00  0.000e+00 -3.184e-02 -1.104e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4572.001  -30.102
 1.6150 -8.31833e+01  4.302e+01 -1.262e+02 -1.262e+02  0.000e+00  0.000e+00 -1.491e-02 -1.262e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 7216.948   86.160
 1.6200 -8.31650e+01  7.014e+01 -1.533e+02 -1.533e+02  0.000e+00  0.000e+00  7.257e-01 -1.540e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 11764.560  305.614
 1.6250 -8.64464e+01  7.556e+01 -1.620e+02 -1.620e+02  0.000e+00  0.000e+00  5.066e+01 -2.127e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 12674.533 2163.427
 1.6300 -8.40224e+01  9.382e+01 -1.778e+02 -1.778e+02  0.000e+00  0.000e+00  1.511e+01 -1.930e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15737.955  918.894
 1.6350 -8.30544e+01  6.162e+01 -1.447e+02 -1.447e+02  0.000e+00  0.000e+00  2.682e-01 -1.449e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 10336.344  366.234
 1.6400 -8.30791e+01  3.823e+01 -1.213e+02 -1.213e+02  0.000e+00  0.000e+00 -2.873e-02 -1.213e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6412.969  128.951
 1.6450 -8.30908e+01  2.431e+01 -1.074e+02 -1.074e+02  0.000e+00  0.000e+00 -2.959e-02 -1.074e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4077.772   -2.853
 1.6500 -8.30958e+01  1.531e+01 -9.840e+01 -9.840e+01  0.000e+00  0.000e+00 -2.104e-02 -9.838e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2567.516  -86.130
 1.6550 -8.30983e+01  9.221e+00 -9.232e+01 -9.232e+01  0.000e+00  0.000e+00 -1.546e-02 -9.230e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1546.711 -141.926
 1.6600 -8.30996e+01  5.070e+00 -8.817e+01 -8.817e+01  0.000e+00  0.000e+00 -1.217e-02 -8.816e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  850.438 -180.024
 1.6650 -8.31003e+01  2.326e+00 -8.543e+01 -8.543e+01  0.000e+00  0.000e+00 -1.027e-02 -8.542e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  390.210 -205.552
 1.6700 -8.31007e+01  6.968e-01 -8.380e+01 -8.380e+01  0.000e+00  0.000e+00 -9.239e-03 -8.379e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  116.875 -221.343
 1.6750 -8.31009e+01  2.650e-02 -8.313e+01 -8.313e+01  0.000e+00  0.000e+00 -8.839e-03 -8.312e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    4.445 -228.937
 1.6800 -8.31008e+01  2.557e-01 -8.336e+01 -8.336e+01  0.000e+00  0.000e+00 -8.974e-03 -8.335e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   42.883 -229.017
 1.6850 -8.31006e+01  1.404e+00 -8.450e+01 -8.450e+01  0.000e+00  0.000e+00 -9.677e-03 -8.450e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  235.578 -221.591
 1.6900 -8.31000e+01  3.578e+00 -8.668e+01 -8.668e+01  0.000e+00  0.000e+00 -1.111e-02 -8.667e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  600.183 -205.990
 1.6950 -8.30990e+01  6.994e+00 -9.009e+01 -9.009e+01  0.000e+00  0.000e+00 -1.364e-02 -9.008e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1173.240 -180.699
 1.7000 -8.30972e+01  1.205e+01 -9.515e+01 -9.515e+01  0.000e+00  0.000e+00 -1.796e-02 -9.513e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2021.144 -142.917
 1.7050 -8.30937e+01  1.946e+01 -1.026e+02 -1.026e+02  0.000e+00  0.000e+00 -2.512e-02 -1.025e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3264.660  -87.566
 1.7100 -8.30861e+01  3.063e+01 -1.137e+02 -1.137e+02  0.000e+00  0.000e+00 -3.326e-02 -1.137e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5137.794   -4.854
 1.7150 -8.30677e+01  4.856e+01 -1.316e+02 -1.316e+02  0.000e+00  0.000e+00  1.867e-02 -1.317e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 8146.199  127.758
 1.7200 -8.30941e+01  7.973e+01 -1.628e+02 -1.628e+02  0.000e+00  0.000e+00  1.912e+00 -1.647e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 13373.549  415.280
 1.7250 -8.22605e+01  1.441e+01 -9.667e+01 -9.667e+01  0.000e+00  0.000e+00  1.335e+02 -2.302e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2416.449 4590.132
 1.7300 -8.31932e+01  8.872e+01 -1.719e+02 -1.719e+02  0.000e+00  0.000e+00  4.959e+00 -1.769e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 14882.414  726.712
 1.7350 -8.29892e+01  5.444e+01 -1.374e+02 -1.374e+02  0.000e+00  0.000e+00  8.992e-02 -1.375e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 9132.187  290.343
 1.7400 -8.30113e+01  3.411e+01 -1.171e+02 -1.171e+02  0.000e+00  0.000e+00 -3.298e-02 -1.171e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5722.316   89.633
 1.7450 -8.30206e+01  2.172e+01 -1.047e+02 -1.047e+02  0.000e+00  0.000e+00 -2.721e-02 -1.047e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3643.072  -26.781
 1.7500 -8.30248e+01  1.358e+01 -9.661e+01 -9.661e+01  0.000e+00  0.000e+00 -1.932e-02 -9.659e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2278.130 -101.796
 1.7550 -8.30269e+01  8.049e+00 -9.108e+01 -9.108e+01  0.000e+00  0.000e+00 -1.443e-02 -9.106e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1350.072 -152.483
 1.7600 -8.30280e+01  4.285e+00 -8.731e+01 -8.731e+01  0.000e+00  0.000e+00 -1.156e-02 -8.730e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  718.838 -187.084
 1.7650 -8.30286e+01  1.837e+00 -8.487e+01 -8.487e+01  0.000e+00  0.000e+00 -9.905e-03 -8.486e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  308.172 -210.002
 1.7700 -8.30290e+01  4.517e-01 -8.348e+01 -8.348e+01  0.000e+00  0.000e+00 -9.048e-03 -8.347e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   75.762 -223.685
 1.7750 -8.30291e+01  1.189e-05 -8.303e+01 -8.303e+01  0.000e+00  0.000e+00 -8.781e-03 -8.302e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.002 -229.429
 1.7800 -8.30290e+01  4.423e-01 -8.347e+01 -8.347e+01  0.000e+00  0.000e+00 -9.043e-03 -8.346e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   74.198 -227.747
 1.7850 -8.30286e+01  1.818e+00 -8.485e+01 -8.485e+01  0.000e+00  0.000e+00 -9.893e-03 -8.484e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  304.905 -218.491
 1.7900 -8.30280e+01  4.254e+00 -8.728e+01 -8.728e+01  0.000e+00  0.000e+00 -1.153e-02 -8.727e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  713.553 -200.818
 1.7950 -8.30269e+01  8.002e+00 -9.103e+01 -9.103e+01  0.000e+00  0.000e+00 -1.439e-02 -9.101e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1342.189 -172.971
 1.8000 -8.30248e+01  1.351e+01 -9.654e+01 -9.654e+01  0.000e+00  0.000e+00 -1.926e-02 -9.652e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2266.607 -131.752
 1.8050 -8.30206e+01  2.162e+01 -1.046e+02 -1.046e+02  0.000e+00  0.000e+00 -2.712e-02 -1.046e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3625.946  -71.321
 1.8100 -8.30114e+01  3.395e+01 -1.170e+02 -1.170e+02  0.000e+00  0.000e+00 -3.305e-02 -1.169e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5695.519   19.874
 1.8150 -8.29895e+01  5.417e+01 -1.372e+02 -1.372e+02  0.000e+00  0.000e+00  8.544e-02 -1.372e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 9086.258  170.567
 1.8200 -8.31796e+01  8.836e+01 -1.715e+02 -1.715e+02  0.000e+00  0.000e+00  4.748e+00 -1.763e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 14821.535  577.434
 1.8250 -8.16692e+01  1.213e+01 -9.380e+01 -9.380e+01  0.000e+00  0.000e+00  1.368e+02 -2.306e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2035.376 4076.035
 1.8300 -8.30563e+01  8.017e+01 -1.632e+02 -1.632e+02  0.000e+00  0.000e+00  1.990e+00 -1.652e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 13447.242  590.163
 1.8350 -8.30262e+01  4.883e+01 -1.319e+02 -1.319e+02  0.000e+00  0.000e+00  2.067e-02 -1.319e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 8191.556  233.214
 1.8400 -8.30447e+01  3.080e+01 -1.138e+02 -1.138e+02  0.000e+00  0.000e+00 -3.329e-02 -1.138e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5166.406   58.125
 1.8450 -8.30524e+01  1.958e+01 -1.026e+02 -1.026e+02  0.000e+00  0.000e+00 -2.519e-02 -1.026e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3284.369  -46.650
 1.8500 -8.30560e+01  1.213e+01 -9.519e+01 -9.519e+01  0.000e+00  0.000e+00 -1.800e-02 -9.517e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2035.344 -115.141
 1.8550 -8.30578e+01  7.056e+00 -9.011e+01 -9.011e+01  0.000e+00  0.000e+00 -1.366e-02 -9.010e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1183.564 -161.661
 1.8600 -8.30588e+01  3.621e+00 -8.668e+01 -8.668e+01  0.000e+00  0.000e+00 -1.111e-02 -8.667e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  607.453 -193.321
 1.8650 -8.30593e+01  1.432e+00 -8.449e+01 -8.449e+01  0.000e+00  0.000e+00 -9.668e-03 -8.448e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  240.180 -213.976
 1.8700 -8.30596e+01  2.678e-01 -8.333e+01 -8.333e+01  0.000e+00  0.000e+00 -8.957e-03 -8.332e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   44.919 -225.763
 1.8750 -8.30597e+01  2.260e-02 -8.308e+01 -8.308e+01  0.000e+00  0.000e+00 -8.812e-03 -8.307e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    3.791 -229.780
 1.8800 -8.30595e+01  6.747e-01 -8.373e+01 -8.373e+01  0.000e+00  0.000e+00 -9.201e-03 -8.372e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  113.172 -226.383
 1.8850 -8.30591e+01  2.282e+00 -8.534e+01 -8.534e+01  0.000e+00  0.000e+00 -1.021e-02 -8.533e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  382.805 -215.272
 1.8900 -8.30584e+01  4.997e+00 -8.806e+01 -8.806e+01  0.000e+00  0.000e+00 -1.209e-02 -8.804e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  838.245 -195.418
 1.8950 -8.30571e+01  9.109e+00 -9.217e+01 -9.217e+01  0.000e+00  0.000e+00 -1.533e-02 -9.215e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1527.913 -164.789
 1.9000 -8.30547e+01  1.514e+01 -9.819e+01 -9.819e+01  0.000e+00  0.000e+00 -2.084e-02 -9.817e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2538.942 -119.709
 1.9050 -8.30497e+01  2.405e+01 -1.071e+02 -1.071e+02  0.000e+00  0.000e+00 -2.933e-02 -1.071e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4033.433  -53.388
 1.9100 -8.30384e+01  3.780e+01 -1.208e+02 -1.208e+02  0.000e+00  0.000e+00 -2.949e-02 -1.208e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6340.164   48.070
 1.9150 -8.30138e+01  6.084e+01 -1.439e+02 -1.439e+02  0.000e+00  0.000e+00  2.411e-01 -1.441e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 10205.712  223.459
 1.9200 -8.38455e+01  9.388e+01 -1.777e+02 -1.777e+02  0.000e+00  0.000e+00  1.338e+01 -1.911e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15747.213  929.490
 1.9250 -8.66679e+01  7.089e+01 -1.576e+02 -1.576e+02  0.000e+00  0.000e+00  5.722e+01 -2.148e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 11891.272 1581.030
 1.9300 -8.31502e+01  7.111e+01 -1.543e+02 -1.543e+02  0.000e+00  0.000e+00  8.026e-01 -1.551e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 11927.200  474.013
 1.9350 -8.31664e+01  4.358e+01 -1.267e+02 -1.267e+02  0.000e+00  0.000e+00 -1.260e-02 -1.267e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 7309.610  180.791
 1.9400 -8.31815e+01  2.760e+01 -1.108e+02 -1.108e+02  0.000e+00  0.000e+00 -3.203e-02 -1.107e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4629.221   27.680
 1.9450 -8.31878e+01  1.747e+01 -1.007e+02 -1.007e+02  0.000e+00  0.000e+00 -2.325e-02 -1.006e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2930.075  -66.461
 1.9500 -8.31908e+01  1.068e+01 -9.388e+01 -9.388e+01  0.000e+00  0.000e+00 -1.682e-02 -9.386e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1792.175 -128.756
 1.9550 -8.31924e+01  6.056e+00 -8.925e+01 -8.925e+01  0.000e+00  0.000e+00 -1.298e-02 -8.923e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1015.766 -171.191
 1.9600 -8.31932e+01  2.956e+00 -8.615e+01 -8.615e+01  0.000e+00  0.000e+00 -1.075e-02 -8.614e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  495.833 -199.879
 1.9650 -8.31937e+01  1.039e+00 -8.423e+01 -8.423e+01  0.000e+00  0.000e+00 -9.507e-03 -8.422e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  174.298 -218.170
 1.9700 -8.31939e+01  1.173e-01 -8.331e+01 -8.331e+01  0.000e+00  0.000e+00 -8.947e-03 -8.330e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   19.671 -227.904
 1.9750 -8.31939e+01  1.069e-01 -8.330e+01 -8.330e+01  0.000e+00  0.000e+00 -8.941e-03 -8.329e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   17.935 -229.977
