# energy [kcal/mol] of he2 vs. time [ps] (0.0000 ps of eq)
#
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop     temp    press
 1.6200 -1.80007e-03  8.186e-03 -9.987e-03 -9.987e-03  0.000e+00  0.000e+00 -9.987e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.373    0.079
 1.6400 -1.80008e-03  8.166e-03 -9.966e-03 -9.966e-03  0.000e+00  0.000e+00 -9.966e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.370    0.111
 1.6600 -1.80008e-03  7.931e-03 -9.731e-03 -9.731e-03  0.000e+00  0.000e+00 -9.731e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.330    0.151
 1.6800 -1.80008e-03  7.422e-03 -9.222e-03 -9.222e-03  0.000e+00  0.000e+00 -9.222e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.245    0.201
 1.7000 -1.80008e-03  6.589e-03 -8.389e-03 -8.389e-03  0.000e+00  0.000e+00 -8.389e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.105    0.260
 1.7200 -1.80008e-03  5.421e-03 -7.221e-03 -7.221e-03  0.000e+00  0.000e+00 -7.221e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.909    0.327
 1.7400 -1.80008e-03  3.983e-03 -5.783e-03 -5.783e-03  0.000e+00  0.000e+00 -5.783e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.668    0.400
 1.7600 -1.80007e-03  2.444e-03 -4.244e-03 -4.244e-03  0.000e+00  0.000e+00 -4.244e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.410    0.470
 1.7800 -1.80006e-03  1.076e-03 -2.876e-03 -2.876e-03  0.000e+00  0.000e+00 -2.876e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.181    0.529
 1.8000 -1.80005e-03  1.948e-04 -1.995e-03 -1.995e-03  0.000e+00  0.000e+00 -1.995e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.033    0.565
 1.8200 -1.80004e-03  3.492e-05 -1.835e-03 -1.835e-03  0.000e+00  0.000e+00 -1.835e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.006    0.571
 1.8400 -1.80005e-03  6.421e-04 -2.442e-03 -2.442e-03  0.000e+00  0.000e+00 -2.442e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.108    0.546
 1.8600 -1.80006e-03  1.848e-03 -3.648e-03 -3.648e-03  0.000e+00  0.000e+00 -3.648e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.310    0.495
 1.8800 -1.80007e-03  3.355e-03 -5.155e-03 -5.155e-03  0.000e+00  0.000e+00 -5.155e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.563    0.428
 1.9000 -1.80008e-03  4.861e-03 -6.661e-03 -6.661e-03  0.000e+00  0.000e+00 -6.661e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.815    0.356
 1.9200 -1.80008e-03  6.152e-03 -7.952e-03 -7.952e-03  0.000e+00  0.000e+00 -7.952e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.032    0.286
 1.9400 -1.80008e-03  7.124e-03 -8.924e-03 -8.924e-03  0.000e+00  0.000e+00 -8.924e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.195    0.223
 1.9600 -1.80008e-03  7.760e-03 -9.560e-03 -9.560e-03  0.000e+00  0.000e+00 -9.560e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.302    0.170
 1.9800 -1.80008e-03  8.100e-03 -9.900e-03 -9.900e-03  0.000e+00  0.000e+00 -9.900e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.359    0.126
 2.0000 -1.80007e-03  8.200e-03 -1.000e-02 -1.000e-02  0.000e+00  0.000e+00 -1.000e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.375    0.091
 2.0200 -1.80007e-03  8.122e-03 -9.922e-03 -9.922e-03  0.000e+00  0.000e+00 -9.922e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.362    0.063
 2.0400 -1.80007e-03  7.919e-03 -9.719e-03 -9.719e-03  0.000e+00  0.000e+00 -9.719e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.328    0.041
 2.0600 -1.80007e-03  7.634e-03 -9.434e-03 -9.434e-03  0.000e+00  0.000e+00 -9.434e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.281    0.024
 2.0800 -1.80007e-03  7.299e-03 -9.099e-03 -9.099e-03  0.000e+00  0.000e+00 -9.099e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.224    0.011
 2.1000 -1.80007e-03  6.938e-03 -8.738e-03 -8.738e-03  0.000e+00  0.000e+00 -8.738e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.164    0.001
 2.1200 -1.80006e-03  6.567e-03 -8.367e-03 -8.367e-03  0.000e+00  0.000e+00 -8.367e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.102   -0.007
 2.1400 -1.80006e-03  6.197e-03 -7.997e-03 -7.997e-03  0.000e+00  0.000e+00 -7.997e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.040   -0.013
 2.1600 -1.80006e-03  5.836e-03 -7.636e-03 -7.636e-03  0.000e+00  0.000e+00 -7.636e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.979   -0.018
 2.1800 -1.80006e-03  5.489e-03 -7.289e-03 -7.289e-03  0.000e+00  0.000e+00 -7.289e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.921   -0.022
 2.2000 -1.80006e-03  5.157e-03 -6.957e-03 -6.957e-03  0.000e+00  0.000e+00 -6.957e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.865   -0.025
 2.2200 -1.80006e-03  4.843e-03 -6.643e-03 -6.643e-03  0.000e+00  0.000e+00 -6.643e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.812   -0.027
 2.2400 -1.80006e-03  4.547e-03 -6.347e-03 -6.347e-03  0.000e+00  0.000e+00 -6.347e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.763   -0.029
