# energy of co ( 0.0000 ps of eq)
         time    e_total         e_kin       e_pot  e_nonbond    e_bonded    e_boundary       e_vdw      e_elst      e_bond     e_angle   e_tors        e_oop temperature    pressure
      0.5639      2.402554      2.3410      0.0616      0.0000      0.0616      0.0000      0.0000      0.0000      0.0616      0.0000      0.0000      0.0000   392.67473    -3.08255
      0.5679      2.402799      1.7363      0.6665      0.0000      0.6665      0.0000      0.0000      0.0000      0.6665      0.0000      0.0000      0.0000   291.25443    20.23258
      0.5719      2.402549      2.3614      0.0411      0.0000      0.0411      0.0000      0.0000      0.0000      0.0411      0.0000      0.0000      0.0000   396.10131     7.24996
      0.5759      2.402804      1.6973      0.7055      0.0000      0.7055      0.0000      0.0000      0.0000      0.7055      0.0000      0.0000      0.0000   284.69896   -17.64400
      0.5799      2.402544      2.3666      0.0359      0.0000      0.0359      0.0000      0.0000      0.0000      0.0359      0.0000      0.0000      0.0000   396.97387    -1.69825
      0.5839      2.402808      1.7135      0.6893      0.0000      0.6893      0.0000      0.0000      0.0000      0.6893      0.0000      0.0000      0.0000   287.42288    20.50678
      0.5879      2.402540      2.3819      0.0207      0.0000      0.0207      0.0000      0.0000      0.0000      0.0207      0.0000      0.0000      0.0000   399.53411     5.94038
      0.5919      2.402812      1.6773      0.7255      0.0000      0.7255      0.0000      0.0000      0.0000      0.7255      0.0000      0.0000      0.0000   281.35503   -17.95101
      0.5959      2.402537      2.3856      0.0169      0.0000      0.0169      0.0000      0.0000      0.0000      0.0169      0.0000      0.0000      0.0000   400.16220    -0.30411
      0.5999      2.402815      1.6973      0.7055      0.0000      0.7055      0.0000      0.0000      0.0000      0.7055      0.0000      0.0000      0.0000   284.71053    20.69628
      0.6039      2.402534      2.3955      0.0070      0.0000      0.0070      0.0000      0.0000      0.0000      0.0070      0.0000      0.0000      0.0000   401.81846     4.60215
      0.6079      2.402817      1.6644      0.7384      0.0000      0.7384      0.0000      0.0000      0.0000      0.7384      0.0000      0.0000      0.0000   279.18329   -18.15013
      0.6119      2.402533      2.3976      0.0049      0.0000      0.0049      0.0000      0.0000      0.0000      0.0049      0.0000      0.0000      0.0000   402.17845     1.09237
      0.6159      2.402818      1.6882      0.7147      0.0000      0.7147      0.0000      0.0000      0.0000      0.7147      0.0000      0.0000      0.0000   283.17196    20.80061
      0.6199      2.402531      2.4020      0.0006      0.0000      0.0006      0.0000      0.0000      0.0000      0.0006      0.0000      0.0000      0.0000   402.90631     3.24154
      0.6239      2.402819      1.6587      0.7441      0.0000      0.7441      0.0000      0.0000      0.0000      0.7441      0.0000      0.0000      0.0000   278.22683   -18.23999
      0.6279      2.402531      2.4024      0.0001      0.0000      0.0001      0.0000      0.0000      0.0000      0.0001      0.0000      0.0000      0.0000   402.98476     2.48385
      0.6319      2.402819      1.6862      0.7166      0.0000      0.7166      0.0000      0.0000      0.0000      0.7166      0.0000      0.0000      0.0000   282.83814    20.81956
      0.6359      2.402531      2.4012      0.0014      0.0000      0.0014      0.0000      0.0000      0.0000      0.0014      0.0000      0.0000      0.0000   402.77347     1.86508
      0.6399      2.402818      1.6603      0.7425      0.0000      0.7425      0.0000      0.0000      0.0000      0.7425      0.0000      0.0000      0.0000   278.50462   -18.21992
      0.6439      2.402532      2.4000      0.0026      0.0000      0.0026      0.0000      0.0000      0.0000      0.0026      0.0000      0.0000      0.0000   402.56747     3.86322
      0.6479      2.402817      1.6914      0.7114      0.0000      0.7114      0.0000      0.0000      0.0000      0.7114      0.0000      0.0000      0.0000   283.71578    20.75313
      0.6519      2.402534      2.3931      0.0094      0.0000      0.0094      0.0000      0.0000      0.0000      0.0094      0.0000      0.0000      0.0000   401.42015     0.47958
      0.6559      2.402815      1.6693      0.7335      0.0000      0.7335      0.0000      0.0000      0.0000      0.7335      0.0000      0.0000      0.0000   280.01114   -18.08999
      0.6599      2.402537      2.3902      0.0123      0.0000      0.0123      0.0000      0.0000      0.0000      0.0123      0.0000      0.0000      0.0000   400.93737     5.22360
      0.6639      2.402812      1.7038      0.6991      0.0000      0.6991      0.0000      0.0000      0.0000      0.6991      0.0000      0.0000      0.0000   285.78721    20.60161
      0.6679      2.402540      2.3779      0.0246      0.0000      0.0246      0.0000      0.0000      0.0000      0.0246      0.0000      0.0000      0.0000   398.87095    -0.90791
      0.6719      2.402808      1.6854      0.7174      0.0000      0.7174      0.0000      0.0000      0.0000      0.7174      0.0000      0.0000      0.0000   282.71652   -17.85102
      0.6759      2.402544      2.3735      0.0291      0.0000      0.0291      0.0000      0.0000      0.0000      0.0291      0.0000      0.0000      0.0000   398.12945     6.55838
      0.6799      2.402804      1.7230      0.6798      0.0000      0.6798      0.0000      0.0000      0.0000      0.6798      0.0000      0.0000      0.0000   289.01077    20.36551
      0.6839      2.402548      2.3559      0.0467      0.0000      0.0467      0.0000      0.0000      0.0000      0.0467      0.0000      0.0000      0.0000   395.17436    -2.29016
      0.6879      2.402800      1.7084      0.6944      0.0000      0.6944      0.0000      0.0000      0.0000      0.6944      0.0000      0.0000      0.0000   286.56709   -17.50452
      0.6919      2.402553      2.3501      0.0525      0.0000      0.0525      0.0000      0.0000      0.0000      0.0525      0.0000      0.0000      0.0000   394.20223     7.86127
      0.6959      2.402794      1.7487      0.6541      0.0000      0.6541      0.0000      0.0000      0.0000      0.6541      0.0000      0.0000      0.0000   293.32158    20.04557
